Time,Temp.,DSC,DDSC
70.75166666666667,-77.3367385864258,-91.3817138671875,19.58056640625
70.76,-77.3363342285156,-91.5445556640625,18.451171875
70.76833333333333,-77.3359146118164,-91.6866455078125,17.21630859375
70.77666666666667,-77.3354873657227,-91.8170166015625,16.21875
70.785,-77.3350067138672,-91.947265625,15.22412109375
70.79333333333334,-77.3345413208008,-92.068603515625,14.16796875
70.80166666666666,-77.3340530395508,-92.1871337890625,13.54833984375
70.81,-77.3335189819336,-92.267333984375,13.201171875
70.81833333333333,-77.3329544067383,-92.3726806640625,12.8466796875
70.82666666666667,-77.3323593139648,-92.4677734375,12.1845703125
70.835,-77.3317718505859,-92.5623779296875,11.68798828125
70.84333333333333,-77.3311614990234,-92.673583984375,11.39501953125
70.85166666666667,-77.3305435180664,-92.7867431640625,11.3642578125
70.86,-77.3299102783203,-92.8875732421875,10.82666015625
70.86833333333334,-77.3293151855469,-92.962646484375,10.59521484375
70.87666666666667,-77.3286666870117,-93.0426025390625,10.32275390625
70.885,-77.3280029296875,-93.13671875,9.76025390625
70.89333333333333,-77.3273162841797,-93.21435546875,9.1435546875
70.90166666666667,-77.3267059326172,-93.27490234375,8.78466796875
70.91,-77.3261108398438,-93.3507080078125,8.51806640625
70.91833333333334,-77.3255004882813,-93.422607421875,8.31884765625
70.92666666666666,-77.3249053955078,-93.4869384765625,7.99951171875
70.935,-77.324333190918,-93.5487060546875,8.34228515625
70.94333333333333,-77.3237762451172,-93.61962890625,8.67041015625
70.95166666666667,-77.3231658935547,-93.6724853515625,8.21484375
70.96,-77.3225936889648,-93.73583984375,7.8662109375
70.96833333333333,-77.3220138549805,-93.8033447265625,7.47802734375
70.97666666666667,-77.321418762207,-93.9095458984375,7.0576171875
70.985,-77.32080078125,-93.9974365234375,6.68994140625
70.99333333333334,-77.3202056884766,-94.0352783203125,6.90234375
71.00166666666667,-77.3195953369141,-94.078125,6.87890625
71.01,-77.3190078735352,-94.110107421875,6.31640625
71.01833333333333,-77.3183975219727,-94.1368408203125,5.408203125
71.02666666666667,-77.317741394043,-94.1771240234375,5.09033203125
71.035,-77.3170852661133,-94.2476806640625,5.34814453125
71.04333333333334,-77.3164291381836,-94.30908203125,5.2998046875
71.05166666666666,-77.3158111572266,-94.3297119140625,5.5458984375
71.06,-77.3152084350586,-94.3602294921875,5.876953125
71.06833333333333,-77.3145446777344,-94.421630859375,6
71.07666666666667,-77.3138275146484,-94.48095703125,5.93701171875
71.085,-77.3130950927734,-94.519775390625,5.90478515625
71.09333333333333,-77.3123092651367,-94.572265625,6.27978515625
71.10166666666667,-77.3115310668945,-94.6265869140625,6.3837890625
71.11,-77.310791015625,-94.6771240234375,5.98095703125
71.11833333333334,-77.3100204467773,-94.742431640625,6.04541015625
71.12666666666667,-77.3091583251953,-94.8011474609375,6.240234375
71.135,-77.3083343505859,-94.85302734375,6.3369140625
