Time / min,Temp / dC,DSC / microW mg-1,DDSC / microW mg-1min-1
8.4,-54.2590484619141,60.81076931726887,29.45162931456121
8.408333333333333,-54.3405838012695,60.562227610571554,29.430749764183904
8.416666666666666,-54.422061920166,60.31150242148212,29.486019162241476
8.425,-54.503532409668,60.06695239353354,29.64118287975126
8.433333333333334,-54.5849456787109,59.823459989868645,29.682532577557296
8.441666666666666,-54.6663551330566,59.58150284726104,29.724291678311907
8.45,-54.7477684020996,59.33408699867245,29.751721675866406
8.458333333333334,-54.8291931152344,59.08513588902684,29.766460182015095
8.466666666666667,-54.9106254577637,58.83383071242678,29.89624091671325
8.475,-54.9920501708984,58.5840266799715,30.055908066657352
8.483333333333333,-55.0734634399414,58.33374501074288,30.201246113401343
8.491666666666667,-55.1548309326172,58.08291747091616,30.227447902110118
8.5,-55.2363548278809,57.83096407298072,30.218850440190053
8.508333333333333,-55.3189697265625,57.57559898380744,30.283945509013417
8.516666666666667,-55.4015731811523,57.31880098431387,30.376879978339854
8.525,-55.4841194152832,57.06473233781107,30.439518629471774
8.533333333333333,-55.5666427612305,56.81513300683008,30.536137725335383
8.541666666666666,-55.649040222168,56.56689835234433,30.58813189980436
8.55,-55.7314491271973,56.310168586675516,30.57544040839855
8.558333333333334,-55.813777923584,56.052620015109845,30.54473518725545
8.566666666666666,-55.8960762023926,55.797118458286754,30.63603204478759
8.575,-55.9784278869629,55.538239327138065,30.75721531756568
8.583333333333334,-56.0607223510742,55.28195308133036,30.702764725405256
8.591666666666667,-56.1429862976074,55.02764561644075,30.14188268585802
8.6,-56.2252578735352,54.773406385375914,29.775467046883737
8.608333333333333,-56.3075561523438,54.51172966741196,29.614571688093907
8.616666666666667,-56.3898048400879,54.25203173036613,29.519180801076022
8.625,-56.4720230102539,54.00833462522723,29.58877930233371
8.633333333333333,-56.5541915893555,53.79834502952068,29.655102580002797
8.641666666666667,-56.6363983154297,53.571331094536056,29.765641376117944
8.65,-56.7186126708984,53.32923748427893,29.811903909306878
8.658333333333333,-56.8007392883301,53.07830759371521,29.76359436137507
8.666666666666666,-56.882884979248,52.81622147280269,29.93881882336501
8.675,-56.9649772644043,52.55638706810733,30.37032953116266
8.683333333333334,-57.0470581054688,52.292936270699556,30.672059504262158
8.691666666666666,-57.1290588378906,52.02740434163639,30.917701273406934
8.7,-57.2110481262207,51.77173220025154,31.130590806665737
8.708333333333334,-57.2930145263672,51.51343305661348,31.195276472540527
8.716666666666667,-57.3749694824219,51.26748423525713,31.279204076998326
8.725,-57.4569244384766,51.01532613584769,31.36927272568474
8.733333333333333,-57.5388221740723,50.752762378161826,31.47817391000559
8.741666666666667,-57.620719909668,50.48409169315959,31.549000620109002
8.75,-57.7025260925293,50.216615100090834,31.667318072247067
8.758333333333333,-57.784309387207,49.949786728357466,31.989518192775297
8.766666666666667,-57.8660850524902,49.67883021022583,32.21550862038848
8.775,-57.9478569030762,49.40422318246926,32.248260856274456
8.783333333333333,-58.0296745300293,49.1426488152426,32.263408765371715
8.791666666666666,-58.1114807128906,48.87448988392622,32.20158892013695
8.8,-58.1932792663574,48.601691052526,32.09841937709614
8.808333333333334,-58.275074005127,48.330700417481836,32.06566714121018
8.816666666666666,-58.3568000793457,48.06540730680548,32.0718081854388
8.825,-58.4384841918945,47.79547429604528,32.12994340413639
8.833333333333334,-58.5201644897461,47.53314935674623,32.034961920067076
8.841666666666667,-58.6019020080566,47.274918446932645,31.9571753598379
8.85,-58.6836090087891,47.006691281791504,31.971095060089436
8.858333333333333,-58.7652549743652,46.73157250034936,32.12462116580492
8.866666666666667,-58.8468589782715,46.46515353156457,32.06443893236445
8.875,-58.9284172058105,46.20490972392063,32.2572677211431
8.883333333333333,-59.009937286377,45.93859310587284,32.45664695709894
8.891666666666667,-59.0913352966309,45.666442495807715,32.47138546324763
8.9,-59.1727905273438,45.38835554298855,32.34160472854947
8.908333333333333,-59.2542686462402,45.12343771834824,32.250717273965904
8.916666666666666,-59.3358039855957,44.845043713317494,32.15041355156512
8.925,-59.4172897338867,44.5701978671744,32.08204325915316
8.933333333333334,-59.4986877441406,44.300742493187535,31.908047006008946
8.941666666666666,-59.5800971984863,44.03643877297038,31.74551403542482
8.95,-59.6614837646484,43.77759375873393,31.765574779904977
8.958333333333334,-59.7429161071777,43.52570859462354,31.842542534237005
8.966666666666667,-59.824348449707,43.26508950094327,31.943665062534937
8.975,-59.9058265686035,43.007438578640304,32.060344902878704
8.983333333333333,-59.9872016906738,42.742896040036335,32.08368087094746
8.991666666666667,-60.0686111450195,42.476306486689495,32.263408765371715
9,-60.1499404907227,42.19149850213108,32.80177364274735
9.008333333333333,-60.2312126159668,41.90822577862997,31.82452880449972
9.016666666666667,-60.3125648498535,41.629047084614314,31.208377366894915
9.025,-60.393871307373,41.36279870039128,31.895355514603132
9.033333333333333,-60.4751129150391,41.08897636161962,32.66134843138625
9.041666666666666,-60.5563049316406,40.79222745772778,33.06952317111515
9.05,-60.637508392334,40.613045433901625,33.25211688617943
9.058333333333334,-60.7187156677246,40.406740464732536,33.49120820814701
9.066666666666666,-60.799919128418,40.08494974715288,34.5867704985327
9.075,-60.8810768127441,39.75452745074064,36.48107794158748
9.083333333333334,-60.9622039794922,39.4357049045383,37.82596662765511
9.091666666666667,-61.043571472168,39.13721603811487,39.890176294368366
9.1,-61.1259346008301,38.83811306726887,40.55504668285355
9.108333333333333,-61.2083320617676,38.4805678255137,38.41632567949972
9.116666666666667,-61.2907257080078,38.048886533154,36.52324644529067
9.125,-61.3731346130371,37.64006357209,35.014596579793185
9.133333333333333,-61.4554748535156,37.28886407603773,33.15754480505869
9.141666666666667,-61.5377883911133,37.027153241161265,31.135503642048633
9.15,-61.6200828552246,36.8835892738611,28.406014183901622
9.158333333333333,-61.7023887634277,36.71092358029989,24.966210609977644
9.166666666666666,-61.7847023010254,36.5178218562222,22.554827242873113
9.175,-61.8669967651367,36.37408730435998,22.005817888834546
9.183333333333334,-61.9491844177246,36.243487763764676,23.738001764253774
9.191666666666666,-62.0313491821289,36.113399976855234,25.865259485047513
9.2,-62.1134567260742,35.96836898232253,27.25641070430408
9.208333333333334,-62.1955528259277,35.7604946351839,28.131714208356627
9.216666666666667,-62.2776718139648,35.45504591863472,29.44016603200112
9.225,-62.3596649169922,35.04898642747345,30.890271275852434
9.233333333333333,-62.4416923522949,34.72815098344047,32.3637124877725
9.241666666666667,-62.5236740112305,34.439556021607885,33.81258952277809
9.25,-62.6055870056152,34.17351233885914,34.42915036333147
9.258333333333333,-62.6875305175781,33.920740135026556,33.993955028996645
9.266666666666667,-62.7695007324219,33.669298490776974,32.3104901044578
9.275,-62.8513793945313,33.41642393620738,31.524027040245947
9.283333333333333,-62.9333000183105,33.15065318875769,31.173987519214645
9.291666666666666,-63.0151672363281,32.891398771572945,31.057717081819455
9.3,-63.096996307373,32.62221633288513,30.92384231763555
9.308333333333334,-63.1788291931152,32.35644558543544,30.80961889498323
9.316666666666666,-63.260612487793,32.10114873008664,30.730194722959755
9.325,-63.3423156738281,31.841723728339858,30.533681307643935
9.333333333333334,-63.4239730834961,31.58536924870738,30.437062211780326
9.341666666666667,-63.5055618286133,31.34375327522359,30.011692548211293
9.35,-63.5870819091797,31.101830249528508,29.636679447316936
9.358333333333333,-63.6685562133789,30.855574375960874,29.4872473710872
9.366666666666667,-63.7499580383301,30.606179746454163,29.31161350614869
9.375,-63.8312835693359,30.354976920591113,29.14703352082169
9.383333333333333,-63.9125022888184,30.121241953867525,29.183060980296258
9.391666666666667,-63.9936027526855,29.88672229815903,29.199846501187817
9.4,-64.0746383666992,29.643878115829516,29.28623052333706
9.408333333333333,-64.1556396484375,29.399089269494134,29.57199378144215
9.416666666666666,-64.2365570068359,29.156449788638906,29.945369270542205
9.425,-64.3172760009766,28.91183152686557,30.51443936906093
9.433333333333334,-64.3979187011719,28.668509707762716,31.097838570779768
9.441666666666666,-64.4784927368164,28.415055165682784,31.640706880589715
9.45,-64.5589752197266,28.141846931333987,32.22901891769145
9.458333333333334,-64.6393814086914,27.859529481379262,32.95202452487423
9.466666666666667,-64.7196655273438,27.57837200644564,33.73521236549749
9.475,-64.7998809814453,27.295235750593907,34.598643184041364
9.483333333333333,-64.8799438476563,27.0071525424469,35.50710832692845
9.491666666666667,-64.959846496582,26.713337693019845,36.30257825600894
9.5,-65.0396270751953,26.410447744899386,37.010845357043046
9.508333333333333,-65.1193237304688,26.10056382974078,37.869363340204025
9.516666666666667,-65.1988677978516,25.78528944242594,38.87035354946898
9.525,-65.278205871582,25.45612947177194,39.825081225545
9.533333333333333,-65.3573913574219,25.116632076666434,40.86905874441029
9.541666666666666,-65.4364166259766,24.775292368292344,41.791034184600335
9.55,-65.5153121948242,24.422591728095306,42.92139572561487
9.558333333333334,-65.5940170288086,24.056039621471495,44.143054124161544
9.566666666666666,-65.6725540161133,23.688395773651482,45.36594073155394
9.575,-65.7509384155273,23.30758279765232,46.39845496785914
9.583333333333334,-65.8291778564453,22.92786156284936,47.482963378633315
9.591666666666667,-65.9072570800781,22.523780852606205,48.59080775747625
9.6,-65.9851837158203,22.106701598745808,49.571327819312465
9.608333333333333,-66.0629730224609,21.675634410809113,50.776200696967585
9.616666666666667,-66.1405868530273,21.250094162678174,51.82140642467859
9.625,-66.2179412841797,20.818378753406233,52.867430958286754
9.633333333333333,-66.295166015625,20.37335774830562,53.81397057539128
9.641666666666667,-66.3721923828125,19.925095636528788,54.81209496401621
9.65,-66.4490356445313,19.45704571557085,55.60265205771381
9.658333333333333,-66.5257110595703,18.989132262262437,56.5659771957099
9.666666666666666,-66.602180480957,18.52224231632546,57.581705911123535
9.675,-66.6784820556641,18.039283304656934,58.54789686975965
9.683333333333334,-66.7545394897461,17.539027018411126,59.4616842509782
9.691666666666666,-66.830451965332,17.042080072666295,60.26002000069872
9.7,-66.906135559082,16.536262729702347,61.14064574308273
9.708333333333334,-66.9826889038086,16.019903260812605,62.191583112073786
9.716666666666667,-67.0592498779297,15.494366342492315,63.001791547302965
9.725,-67.135612487793,14.969955282280605,63.73666983999441
9.733333333333333,-67.211784362793,14.43537738217929,64.5693954373952
9.741666666666667,-67.2877578735352,13.894078450338878,65.32556268341253
9.75,-67.3634872436523,13.339610390319313,66.03833321688094
9.758333333333333,-67.4389801025391,12.789134009048352,66.69747196408609
9.766666666666667,-67.5142974853516,12.227637865078256,67.36357056141699
9.775,-67.5893630981445,11.661297119550028,67.87123021764953
9.783333333333333,-67.6642608642578,11.092465839417972,68.44726016629401
9.791666666666666,-67.7389526367188,10.516708826072527,69.00937041468698
9.8,-67.8134155273438,9.936243678818474,69.58785678102292
9.808333333333334,-67.8876495361328,9.356324402162521,70.13891314980437
9.816666666666666,-67.9616546630859,8.779441530708496,70.71207727780883
9.825,-68.0354614257813,8.190140103147709,71.2934294647848
9.833333333333334,-68.1089935302734,7.588829522428732,71.96525970339576
9.841666666666667,-68.1822814941406,6.990145943963109,72.52532293704584
9.85,-68.2553634643555,6.382728435927893,73.16173982060509
9.858333333333333,-68.3282318115234,5.768624013065959,73.71709492034657
9.866666666666667,-68.40087890625,5.151346717352571,74.02128131113751
9.875,-68.473274230957,4.519603850789547,74.26262434932225
